ID Geography,Geography,ID Agency,Agency,Obligation Amount (2017)
"04000US42","Pennsylvania","2900","Federal Trade Commission",39120
"04000US44","Rhode Island","2900","Federal Trade Commission",-48112.46
"04000US47","Tennessee","2900","Federal Trade Commission",7500
"04000US48","Texas","2900","Federal Trade Commission",148252.86
"04000US51","Virginia","2900","Federal Trade Commission",18000
"04000US55","Wisconsin","2900","Federal Trade Commission",53500
"04000US11","District of Columbia","9515","Administrative Conference of the U.S.",342691
"04000US04","Arizona","3100","Nuclear Regulatory Commission",3000
"04000US06","California","3100","Nuclear Regulatory Commission",1184668
"04000US08","Colorado","3100","Nuclear Regulatory Commission",1340576.8
"04000US09","Connecticut","3100","Nuclear Regulatory Commission",150853.47999999998
"04000US11","District of Columbia","3100","Nuclear Regulatory Commission",103243033.69
"04000US12","Florida","3100","Nuclear Regulatory Commission",756965.53
"04000US13","Georgia","3100","Nuclear Regulatory Commission",1920318.62
"04000US15","Hawaii","3100","Nuclear Regulatory Commission",153979.54
"04000US17","Illinois","3100","Nuclear Regulatory Commission",1141794.89
"04000US18","Indiana","3100","Nuclear Regulatory Commission",1405777.32
"04000US19","Iowa","3100","Nuclear Regulatory Commission",2400
"04000US20","Kansas","3100","Nuclear Regulatory Commission",843820
"04000US22","Louisiana","3100","Nuclear Regulatory Commission",264782.8
"04000US23","Maine","3100","Nuclear Regulatory Commission",166141.35
"04000US24","Maryland","3100","Nuclear Regulatory Commission",62736193.07
"04000US25","Massachusetts","3100","Nuclear Regulatory Commission",617424
"04000US26","Michigan","3100","Nuclear Regulatory Commission",58530
"04000US27","Minnesota","3100","Nuclear Regulatory Commission",3650
"04000US29","Missouri","3100","Nuclear Regulatory Commission",152709.39
"04000US31","Nebraska","3100","Nuclear Regulatory Commission",144147
"04000US32","Nevada","3100","Nuclear Regulatory Commission",66667
"04000US33","New Hampshire","3100","Nuclear Regulatory Commission",8755
"04000US34","New Jersey","3100","Nuclear Regulatory Commission",343500
"04000US35","New Mexico","3100","Nuclear Regulatory Commission",676492.28
"04000US36","New York","3100","Nuclear Regulatory Commission",1638732.1
"04000US37","North Carolina","3100","Nuclear Regulatory Commission",450000
"04000US38","North Dakota","3100","Nuclear Regulatory Commission",140934
"04000US39","Ohio","3100","Nuclear Regulatory Commission",260729
"04000US41","Oregon","3100","Nuclear Regulatory Commission",676494.36
"04000US42","Pennsylvania","3100","Nuclear Regulatory Commission",1994527.74
"04000US44","Rhode Island","3100","Nuclear Regulatory Commission",126880
"04000US46","South Dakota","3100","Nuclear Regulatory Commission",0
"04000US47","Tennessee","3100","Nuclear Regulatory Commission",6917344.86
"04000US48","Texas","3100","Nuclear Regulatory Commission",7510367.45
"04000US49","Utah","3100","Nuclear Regulatory Commission",2367380.33
"04000US51","Virginia","3100","Nuclear Regulatory Commission",8315837.68
"04000US53","Washington","3100","Nuclear Regulatory Commission",145835.39
"04000US55","Wisconsin","3100","Nuclear Regulatory Commission",440584
"04000US72","Puerto Rico","3100","Nuclear Regulatory Commission",586089.6
"04000US01","Alabama","3300","Smithsonian Institution",15000
"04000US02","Alaska","3300","Smithsonian Institution",17871
"04000US04","Arizona","3300","Smithsonian Institution",2239221.44
"04000US06","California","3300","Smithsonian Institution",674767.48
"04000US08","Colorado","3300","Smithsonian Institution",193233.74
"04000US09","Connecticut","3300","Smithsonian Institution",31530
"04000US10","Delaware","3300","Smithsonian Institution",4296.56
"04000US11","District of Columbia","3300","Smithsonian Institution",142520736.55
"04000US12","Florida","3300","Smithsonian Institution",82724.12
"04000US13","Georgia","3300","Smithsonian Institution",353930.5
"04000US15","Hawaii","3300","Smithsonian Institution",117348.68
"04000US16","Idaho","3300","Smithsonian Institution",9600.06
"04000US17","Illinois","3300","Smithsonian Institution",479112.11
"04000US18","Indiana","3300","Smithsonian Institution",19527
"04000US20","Kansas","3300","Smithsonian Institution",22570.94
"04000US21","Kentucky","3300","Smithsonian Institution",5965
"04000US23","Maine","3300","Smithsonian Institution",3500
"04000US24","Maryland","3300","Smithsonian Institution",7472656.01
"04000US25","Massachusetts","3300","Smithsonian Institution",1826434.64
"04000US26","Michigan","3300","Smithsonian Institution",28474
"04000US27","Minnesota","3300","Smithsonian Institution",12760
"04000US29","Missouri","3300","Smithsonian Institution",15000
"04000US32","Nevada","3300","Smithsonian Institution",8240
"04000US33","New Hampshire","3300","Smithsonian Institution",7235.75
"04000US34","New Jersey","3300","Smithsonian Institution",806712.61
"04000US35","New Mexico","3300","Smithsonian Institution",335999
"04000US36","New York","3300","Smithsonian Institution",9350379.23
"04000US37","North Carolina","3300","Smithsonian Institution",88007.55
"04000US39","Ohio","3300","Smithsonian Institution",179684.2
"04000US42","Pennsylvania","3300","Smithsonian Institution",288584.6
"04000US44","Rhode Island","3300","Smithsonian Institution",25000
"04000US45","South Carolina","3300","Smithsonian Institution",13259
"04000US48","Texas","3300","Smithsonian Institution",147299.71
"04000US49","Utah","3300","Smithsonian Institution",18226
"04000US50","Vermont","3300","Smithsonian Institution",7339
"04000US51","Virginia","3300","Smithsonian Institution",56866478.12
"04000US53","Washington","3300","Smithsonian Institution",38619.380000000005
"04000US54","West Virginia","3300","Smithsonian Institution",79155.26
"04000US55","Wisconsin","3300","Smithsonian Institution",84426.4
"04000US72","Puerto Rico","3300","Smithsonian Institution",4725
"04000US06","California","3355","National Gallery of Art",111755.34999999999
"04000US11","District of Columbia","3355","National Gallery of Art",23377569.34
"04000US12","Florida","3355","National Gallery of Art",13725
"04000US17","Illinois","3355","National Gallery of Art",52274.6
"04000US24","Maryland","3355","National Gallery of Art",105997.32
"04000US51","Virginia","3355","National Gallery of Art",71639.29
"04000US04","Arizona","9507","Commodity Futures Trading Commission",13020
"04000US06","California","9507","Commodity Futures Trading Commission",34793.12
"04000US08","Colorado","9507","Commodity Futures Trading Commission",15000
"04000US11","District of Columbia","9507","Commodity Futures Trading Commission",62265566.02
"04000US12","Florida","9507","Commodity Futures Trading Commission",229645.08
"04000US13","Georgia","9507","Commodity Futures Trading Commission",38890.15
"04000US17","Illinois","9507","Commodity Futures Trading Commission",1159068.12
"04000US18","Indiana","9507","Commodity Futures Trading Commission",11428
"04000US20","Kansas","9507","Commodity Futures Trading Commission",72951
"04000US21","Kentucky","9507","Commodity Futures Trading Commission",0
"04000US24","Maryland","9507","Commodity Futures Trading Commission",1859044.42
"04000US25","Massachusetts","9507","Commodity Futures Trading Commission",102093.7
"04000US26","Michigan","9507","Commodity Futures Trading Commission",0
"04000US29","Missouri","9507","Commodity Futures Trading Commission",304800
"04000US34","New Jersey","9507","Commodity Futures Trading Commission",7472.08
"04000US36","New York","9507","Commodity Futures Trading Commission",603357.6
"04000US37","North Carolina","9507","Commodity Futures Trading Commission",5000
"04000US39","Ohio","9507","Commodity Futures Trading Commission",3485.76
"04000US47","Tennessee","9507","Commodity Futures Trading Commission",9593.630000000001
"04000US51","Virginia","9507","Commodity Futures Trading Commission",540567.94
"04000US53","Washington","9507","Commodity Futures Trading Commission",0
"04000US09","Connecticut","3400","International Trade Commission",35321
"04000US11","District of Columbia","3400","International Trade Commission",12524307.65
"04000US17","Illinois","3400","International Trade Commission",3480
"04000US24","Maryland","3400","International Trade Commission",75281.96
"04000US27","Minnesota","3400","International Trade Commission",134457.15
"04000US36","New York","3400","International Trade Commission",315000
"04000US37","North Carolina","3400","International Trade Commission",56889.59
"04000US39","Ohio","3400","International Trade Commission",23205
"04000US42","Pennsylvania","3400","International Trade Commission",-424.96
"04000US45","South Carolina","3400","International Trade Commission",160460
"04000US51","Virginia","3400","International Trade Commission",185697.54
"04000US06","California","9516","Defense Nuclear Facilities Safety Board",-37054.899999999994
"04000US11","District of Columbia","9516","Defense Nuclear Facilities Safety Board",2988597.55
"04000US24","Maryland","9516","Defense Nuclear Facilities Safety Board",-35295.5
"04000US39","Ohio","9516","Defense Nuclear Facilities Safety Board",-25000
"04000US48","Texas","9516","Defense Nuclear Facilities Safety Board",30855
"04000US01","Alabama","3600","Department of Veterans Affairs",122765626.45
"04000US02","Alaska","3600","Department of Veterans Affairs",10529158.53
"04000US04","Arizona","3600","Department of Veterans Affairs",2182833095.81
"04000US05","Arkansas","3600","Department of Veterans Affairs",125545972.18
"04000US06","California","3600","Department of Veterans Affairs",7439344195.14
"04000US08","Colorado","3600","Department of Veterans Affairs",1418444893.86
"04000US09","Connecticut","3600","Department of Veterans Affairs",90954839.35
"04000US10","Delaware","3600","Department of Veterans Affairs",18969491.88
"04000US11","District of Columbia","3600","Department of Veterans Affairs",837402010.32
"04000US12","Florida","3600","Department of Veterans Affairs",996067135.41
"04000US13","Georgia","3600","Department of Veterans Affairs",442383059.71999997
"04000US15","Hawaii","3600","Department of Veterans Affairs",29525379.46
"04000US16","Idaho","3600","Department of Veterans Affairs",39230351.52
"04000US17","Illinois","3600","Department of Veterans Affairs",735071964.58
"04000US18","Indiana","3600","Department of Veterans Affairs",145086270.91
"04000US19","Iowa","3600","Department of Veterans Affairs",72388574.93
"04000US20","Kansas","3600","Department of Veterans Affairs",116451801.52
"04000US21","Kentucky","3600","Department of Veterans Affairs",136121376.32
"04000US22","Louisiana","3600","Department of Veterans Affairs",131736738.57
"04000US23","Maine","3600","Department of Veterans Affairs",3531793.39
